,open,high,low,close,volume,value
2025-10-19 11:00:00,5911000.0,5915000.0,5900000.0,5913000.0,432.47985937,2554144684.5348
2025-10-19 12:00:00,5913000.0,5950000.0,5900000.0,5943000.0,1159.06993365,6875628431.19565
2025-10-19 13:00:00,5944000.0,5948000.0,5926000.0,5938000.0,472.87404739,2807035303.31933
2025-10-19 14:00:00,5937000.0,5957000.0,5924000.0,5924000.0,955.07834408,5674062552.96863
2025-10-19 15:00:00,5924000.0,5934000.0,5896000.0,5908000.0,893.85984994,5280880630.71058
2025-10-19 16:00:00,5909000.0,5923000.0,5905000.0,5915000.0,475.30000998,2810683084.48162
2025-10-19 17:00:00,5915000.0,6000000.0,5835000.0,5880000.0,3509.49172285,20742125099.49796
2025-10-19 18:00:00,5880000.0,5960000.0,5851000.0,5928000.0,3284.83197751,19377610559.5173
2025-10-19 19:00:00,5930000.0,5980000.0,5920000.0,5955000.0,2223.6111651,13222571253.33402
2025-10-19 20:00:00,5955000.0,5989000.0,5952000.0,5959000.0,2426.92992524,14493516102.45298
2025-10-19 21:00:00,5956000.0,5967000.0,5935000.0,5956000.0,901.6698003,5362133582.99485
2025-10-19 22:00:00,5956000.0,6043000.0,5944000.0,6015000.0,3077.89136919,18461944854.36156
2025-10-19 23:00:00,6016000.0,6049000.0,5998000.0,6029000.0,4283.8352516,25801118555.59474
2025-10-20 00:00:00,6029000.0,6041000.0,6015000.0,6031000.0,1516.8590676,9142979616.7099
2025-10-20 01:00:00,6031000.0,6041000.0,6003000.0,6036000.0,826.00726726,4974269824.6475
2025-10-20 02:00:00,6036000.0,6090000.0,6036000.0,6057000.0,2043.99862131,12392087759.65719
2025-10-20 03:00:00,6056000.0,6071000.0,6045000.0,6059000.0,1069.2848131,6480155462.5145
2025-10-20 04:00:00,6059000.0,6061000.0,6026000.0,6035000.0,648.83529107,3919459442.5294
2025-10-20 05:00:00,6035000.0,6059000.0,6026000.0,6058000.0,389.61606413,2354039221.20571
2025-10-20 06:00:00,6053000.0,6062000.0,6032000.0,6058000.0,1139.67162658,6898633645.32626
2025-10-20 07:00:00,6059000.0,6110000.0,6050000.0,6094000.0,1877.16651569,11424545119.39673
2025-10-20 08:00:00,6091000.0,6096000.0,6027000.0,6040000.0,1729.15136089,10471321539.77201
2025-10-20 09:00:00,6040000.0,6044000.0,5942000.0,5996000.0,4150.7907095,24836914499.15061
2025-10-20 10:00:00,5995000.0,6006000.0,5971000.0,5984000.0,1960.24354053,11745992560.82646
2025-10-20 11:00:00,5984000.0,6017000.0,5960000.0,6004000.0,1496.41652762,8967052033.1152
2025-10-20 12:00:00,6004000.0,6087000.0,5987000.0,6080000.0,2737.86158433,16561362748.55792
2025-10-20 13:00:00,6077000.0,6101000.0,6064000.0,6095000.0,4696.94190531,28567920575.70533
2025-10-20 14:00:00,6093000.0,6120000.0,6083000.0,6104000.0,2414.96056621,14728670988.5212
2025-10-20 15:00:00,6104000.0,6136000.0,6099000.0,6129000.0,2625.39774599,16069126259.32312
2025-10-20 16:00:00,6129000.0,6130000.0,6074000.0,6079000.0,2386.48594807,14561145701.86207
2025-10-20 17:00:00,6078000.0,6097000.0,6041000.0,6067000.0,2483.27574344,15065966360.80728
2025-10-20 18:00:00,6067000.0,6073000.0,6050000.0,6068000.0,1105.14602069,6697810682.82287
2025-10-20 19:00:00,6066000.0,6081000.0,6030000.0,6041000.0,1812.97156272,10976272990.24815
2025-10-20 20:00:00,6040000.0,6057000.0,6018000.0,6046000.0,1652.1839845,9970507205.71536
2025-10-20 21:00:00,6046000.0,6055000.0,6024000.0,6054000.0,1416.52634657,8555770511.76204
2025-10-20 22:00:00,6054000.0,6063000.0,6035000.0,6055000.0,1684.31893203,10191928405.06489
2025-10-20 23:00:00,6054000.0,6065000.0,6020000.0,6054000.0,1607.43963901,9714788697.59698
2025-10-21 00:00:00,6054000.0,6067000.0,6004000.0,6005000.0,1687.51347197,10179509204.92168
2025-10-21 01:00:00,6004000.0,6005000.0,5913000.0,5947000.0,4737.71934485,28220909615.8542
2025-10-21 02:00:00,5947000.0,5963000.0,5906000.0,5943000.0,1169.98014592,6937923577.88309
2025-10-21 03:00:00,5943000.0,5973000.0,5939000.0,5972000.0,525.27888463,3127863625.11526
2025-10-21 04:00:00,5972000.0,5979000.0,5945000.0,5960000.0,802.2578219,4784512280.84686
2025-10-21 05:00:00,5958000.0,5989000.0,5948000.0,5988000.0,798.61066092,4769576356.33067
