,open,high,low,close,volume,value
2026-01-02 09:15:00,128554000.0,128651000.0,128517000.0,128621000.0,6.88830222,885720587.70328
2026-01-02 09:30:00,128621000.0,128826000.0,128621000.0,128630000.0,13.65294643,1757570596.56483
2026-01-02 09:45:00,128630000.0,128847000.0,128630000.0,128699000.0,9.53442584,1227747949.79539
2026-01-02 10:00:00,128774000.0,128831000.0,128699000.0,128727000.0,11.62620974,1497205325.52421
2026-01-02 10:15:00,128727000.0,128729000.0,128541000.0,128604000.0,9.34757242,1202680751.53766
2026-01-02 10:30:00,128604000.0,128707000.0,128498000.0,128498000.0,12.8635011,1653511912.97822
2026-01-02 10:45:00,128499000.0,128599000.0,128480000.0,128594000.0,9.36298541,1203250291.74031
2026-01-02 11:00:00,128590000.0,128596000.0,128321000.0,128369000.0,12.42401999,1595828309.31843
2026-01-02 11:15:00,128369000.0,128446000.0,128322000.0,128335000.0,5.8648106,752938940.04378
2026-01-02 11:30:00,128394000.0,128459000.0,128332000.0,128400000.0,6.50366928,834872114.40228
2026-01-02 11:45:00,128400000.0,128597000.0,128381000.0,128568000.0,3.96250431,509283099.53317
2026-01-02 12:00:00,128569000.0,128950000.0,128435000.0,128950000.0,24.29073247,3127330500.75118
2026-01-02 12:15:00,128950000.0,129047000.0,128801000.0,128880000.0,21.34175394,2752283355.62904
2026-01-02 12:30:00,128880000.0,129166000.0,128824000.0,129000000.0,19.23050976,2480545526.81017
2026-01-02 12:45:00,129023000.0,129120000.0,128941000.0,128966000.0,12.73953515,1644394422.69571
2026-01-02 13:00:00,129001000.0,129001000.0,128841000.0,128847000.0,11.74492127,1514282649.78337
2026-01-02 13:15:00,128847000.0,128869000.0,128691000.0,128692000.0,10.51762857,1354331120.47888
2026-01-02 13:30:00,128692000.0,128871000.0,128645000.0,128767000.0,9.57062534,1232778366.92646
2026-01-02 13:45:00,128767000.0,128850000.0,128739000.0,128743000.0,6.8158689,878022335.40172
2026-01-02 14:00:00,128743000.0,128830000.0,128725000.0,128775000.0,5.11445258,658546486.77235
2026-01-02 14:15:00,128775000.0,128845000.0,128668000.0,128678000.0,11.15393004,1436168730.81542
