,open,high,low,close,volume,value
2025-01-15 09:00:00,278600.0,301750.0,275550.0,301650.0,451766.15915835,129667903935.56276
2025-01-16 09:00:00,301650.0,319400.0,292550.0,309550.0,913606.67344046,281888105830.528
2025-01-17 09:00:00,309550.0,328000.0,308800.0,321400.0,523018.3191073,166998689551.20712
2025-01-18 09:00:00,321350.0,404850.0,320450.0,390050.0,3751124.98632198,1360152338655.5466
2025-01-19 09:00:00,390000.0,454500.0,364350.0,386100.0,6486180.37145383,2669818818813.8716
2025-01-20 09:00:00,386200.0,407800.0,356800.0,363300.0,3914238.64324239,1486397777404.782
2025-01-21 09:00:00,363300.0,384100.0,348000.0,371600.0,1434947.52948921,518907481487.3562
2025-01-22 09:00:00,371550.0,402300.0,368550.0,384500.0,1183950.37693778,456216081737.1548
2025-01-23 09:00:00,384500.0,386900.0,364000.0,377300.0,1020549.34332267,381283227534.8523
2025-01-24 09:00:00,377450.0,401700.0,370000.0,380500.0,1122780.79923556,435686208537.9169
2025-01-25 09:00:00,380450.0,390550.0,371900.0,384700.0,726451.72097841,275049263919.87463
2025-01-26 09:00:00,384750.0,388750.0,366000.0,367400.0,595570.23896803,226459259438.99582
2025-01-27 09:00:00,367350.0,370000.0,342000.0,357000.0,1220629.0067759,433302868146.6324
2025-01-28 09:00:00,356950.0,369500.0,347450.0,349700.0,714189.95701534,256078305024.99796
2025-01-29 09:00:00,349700.0,362350.0,345600.0,350350.0,494171.43045386,174685421724.67114
2025-01-30 09:00:00,350250.0,369450.0,348550.0,359950.0,556712.96500019,201737788024.7227
2025-01-31 09:00:00,359950.0,365000.0,350100.0,354300.0,460357.02466,165100009036.82925
2025-02-01 09:00:00,354200.0,358000.0,332700.0,333350.0,492262.28096566,170332455471.4197
2025-02-02 09:00:00,333500.0,340700.0,308550.0,321100.0,931453.07683394,304038521412.6405
2025-02-03 09:00:00,321100.0,343800.0,281100.0,338250.0,1832469.77253461,575729354690.7524
2025-02-04 09:00:00,338150.0,341950.0,316000.0,325800.0,702535.99329348,231042144977.56747
2025-02-05 09:00:00,325700.0,329800.0,305950.0,307300.0,372400.04992465,118405562737.32947
2025-02-06 09:00:00,307500.0,316350.0,294400.0,297250.0,395595.44513304,120829152875.009
2025-02-07 09:00:00,297350.0,312800.0,291850.0,297850.0,453490.20919695,136664841144.73764
2025-02-08 09:00:00,297450.0,309300.0,293500.0,307250.0,205676.64517155,61595837777.277466
2025-02-09 09:00:00,307250.0,318750.0,298500.0,306650.0,323100.36635179,99876838794.95448
2025-02-10 09:00:00,306700.0,316550.0,299950.0,304300.0,343424.06960496,105844876832.36006
2025-02-11 09:00:00,304300.0,310900.0,298500.0,301900.0,344449.17782666,105039376693.96887
2025-02-12 09:00:00,301900.0,302700.0,288000.0,297250.0,539912.7746485,159418134434.9969
2025-02-13 09:00:00,297250.0,299000.0,287000.0,293050.0,320116.48678395,93714317653.40457
2025-02-14 09:00:00,293550.0,307500.0,292550.0,299950.0,350155.93820977,104766178797.06294
2025-02-15 09:00:00,299950.0,300950.0,291550.0,294150.0,258958.57791679,76639795197.98659
2025-02-16 09:00:00,294050.0,295350.0,282250.0,285000.0,225941.40358522,65254231085.449066
2025-02-17 09:00:00,285200.0,285950.0,265000.0,267600.0,555006.77625145,152833434152.34534
2025-02-18 09:00:00,267600.0,269600.0,243450.0,254350.0,871492.11431439,221871411869.2792
2025-02-19 09:00:00,254350.0,260300.0,245300.0,252300.0,450400.39766721,114048327680.20135
2025-02-20 09:00:00,252450.0,261500.0,250000.0,260800.0,341028.05054696,87546011535.69221
2025-02-21 09:00:00,260850.0,265500.0,249300.0,250750.0,364479.9554974,93889492121.71002
2025-02-22 09:00:00,250850.0,257650.0,249500.0,253600.0,127760.39712741,32444694317.175804
2025-02-23 09:00:00,253600.0,254750.0,244400.0,246400.0,160706.46976028,40045461109.60417
2025-02-24 09:00:00,246450.0,248650.0,200550.0,205650.0,1015888.44757824,226755023518.055
2025-02-25 09:00:00,205350.0,214450.0,190600.0,210750.0,1334694.71829382,269399902990.89075
2025-02-26 09:00:00,210800.0,211200.0,191200.0,197350.0,611478.14320846,122571294583.14848
2025-02-27 09:00:00,197350.0,208500.0,196000.0,202100.0,489750.03748696,99240984039.33116
2025-02-28 09:00:00,202050.0,220000.0,186100.0,218650.0,1452901.1096513,297036516497.2914
2025-03-01 09:00:00,218650.0,222900.0,206100.0,214200.0,805202.23681655,172435485803.75787
2025-03-02 09:00:00,214100.0,271000.0,209000.0,270350.0,2582809.17624958,634025457771.9362
2025-03-03 09:00:00,270350.0,272000.0,209450.0,214450.0,1829112.51214996,441115647262.96265
2025-03-04 09:00:00,214500.0,220000.0,198550.0,216350.0,1353351.75320899,282629151255.4342
2025-03-05 09:00:00,216350.0,224550.0,210600.0,217950.0,904991.19340392,196266383523.1604
2025-03-06 09:00:00,217950.0,227150.0,212950.0,213500.0,696120.43783572,153226007064.7565
2025-03-07 09:00:00,213300.0,224650.0,202700.0,207900.0,756736.78564938,161022517483.18472
2025-03-08 09:00:00,207900.0,210850.0,202100.0,204350.0,314169.78149011,64802335412.88392
2025-03-09 09:00:00,204150.0,207950.0,188000.0,189950.0,542916.45990527,107308780269.06503
2025-03-10 09:00:00,189800.0,195700.0,173550.0,176850.0,936225.84937927,173832673537.82645
2025-03-11 09:00:00,177050.0,190600.0,168300.0,186000.0,729178.5627189,131681017819.31145
2025-03-12 09:00:00,186000.0,194350.0,179800.0,187350.0,540782.29649041,100758268436.08401
2025-03-13 09:00:00,187350.0,190350.0,179600.0,182950.0,357583.70405115,66151076650.29617
2025-03-14 09:00:00,182950.0,200450.0,182200.0,196900.0,370407.32752027,70697987118.20857
2025-03-15 09:00:00,196900.0,200850.0,195150.0,199800.0,256662.33516729,50778134079.58121
2025-03-16 09:00:00,199800.0,201000.0,184800.0,186100.0,404061.36250634,77754510703.46144
2025-03-17 09:00:00,186150.0,190750.0,184250.0,187300.0,293134.6528039,55078229358.81142
2025-03-18 09:00:00,187300.0,187650.0,179300.0,183750.0,303967.00993275,55483922155.611496
2025-03-19 09:00:00,183750.0,199500.0,181950.0,198400.0,477285.06634889,90879431925.40181
2025-03-20 09:00:00,198350.0,199600.0,187600.0,188400.0,400021.24020739,77362028948.94597
2025-03-21 09:00:00,188400.0,192350.0,185100.0,190350.0,267491.94982269,50486062137.3968
2025-03-22 09:00:00,190150.0,194450.0,188900.0,190450.0,175682.40879414,33637275631.88218
2025-03-23 09:00:00,190350.0,198650.0,189700.0,195950.0,231343.20787232,45094067328.38167
2025-03-24 09:00:00,195850.0,213950.0,194750.0,207800.0,625040.32766513,129242334980.37608
2025-03-25 09:00:00,207800.0,217550.0,203950.0,211600.0,459198.54833594,96841293810.18753
2025-03-26 09:00:00,211600.0,214700.0,201000.0,203500.0,419708.23243154,87716294951.80986
2025-03-27 09:00:00,203400.0,207000.0,200450.0,204100.0,284717.88455718,58127163014.21977
2025-03-28 09:00:00,204150.0,205250.0,190700.0,193150.0,364679.19200988,71673360020.07483
2025-03-29 09:00:00,193150.0,194650.0,183500.0,186000.0,310988.24329972,58563561340.42979
2025-03-30 09:00:00,186100.0,189850.0,184000.0,186600.0,210082.29381593,39293209264.992775
2025-03-31 09:00:00,186650.0,190400.0,183350.0,186050.0,300002.75934812,56013045642.98179
2025-04-01 09:00:00,186200.0,193650.0,184300.0,188200.0,346610.37975183,65521910490.057816
2025-04-02 09:00:00,188300.0,200800.0,174700.0,175050.0,649313.5524355,120854230044.82953
2025-04-03 09:00:00,175050.0,180000.0,167200.0,173650.0,605283.69861596,104915857224.22748
2025-04-04 09:00:00,173700.0,182650.0,168100.0,180550.0,641348.00354927,111748101574.94505
2025-04-05 09:00:00,180550.0,180950.0,173600.0,177600.0,293984.25854,52049242335.79451
2025-04-06 09:00:00,177600.0,178600.0,155550.0,158600.0,818282.69277791,135893606786.57306
2025-04-07 09:00:00,158600.0,168450.0,143050.0,159700.0,1503331.93888926,233342947338.90662
2025-04-08 09:00:00,159650.0,167450.0,154550.0,158000.0,766988.00368329,124330954835.4832
2025-04-09 09:00:00,158100.0,177750.0,152700.0,175100.0,921761.1707904,151237278194.61392
2025-04-10 09:00:00,175100.0,175450.0,161050.0,167050.0,643179.85370138,108082335785.642
2025-04-11 09:00:00,166900.0,178000.0,165900.0,176750.0,464446.070881,80233087719.85799
2025-04-12 09:00:00,176600.0,193500.0,174400.0,191450.0,509080.47170893,93624418218.9083
2025-04-13 09:00:00,191350.0,193950.0,182650.0,186650.0,483930.27327763,91316404750.81586
2025-04-14 09:00:00,186650.0,197000.0,186000.0,187850.0,494496.16345542,94629731590.80876
2025-04-15 09:00:00,187850.0,194600.0,183950.0,184400.0,387070.56366582,73204970364.84369
2025-04-16 09:00:00,184400.0,193800.0,180100.0,190450.0,469925.24443919,87429783956.09113
2025-04-17 09:00:00,190450.0,196300.0,187850.0,194700.0,426137.46855287,82001614551.53616
2025-04-18 09:00:00,194700.0,196500.0,192150.0,193950.0,218873.25849388,42546711994.687744
2025-04-19 09:00:00,194000.0,202650.0,193400.0,201800.0,270090.43805652,53946457237.44762
2025-04-20 09:00:00,201800.0,204850.0,196200.0,198900.0,349957.34121099,70138238450.92947
2025-04-21 09:00:00,198900.0,205500.0,193000.0,197000.0,486206.55928246,97237538101.76662
2025-04-22 09:00:00,196950.0,215000.0,194150.0,213200.0,544721.20074279,111733407631.37762
2025-04-23 09:00:00,213150.0,220550.0,209750.0,216800.0,550525.88883121,118734230438.48595
2025-04-24 09:00:00,216800.0,219200.0,208950.0,218600.0,374835.85168308,80322984628.89722
2025-04-25 09:00:00,218600.0,225800.0,216500.0,217850.0,416043.67862011,91762840570.52303
2025-04-26 09:00:00,217700.0,220500.0,213150.0,215400.0,280011.05472795,60604851626.822464
