,open,high,low,close,volume,value
2026-01-02 09:15:00,4353000.0,4357000.0,4352000.0,4356000.0,115.00053766,500682009.8115
2026-01-02 09:30:00,4356000.0,4362000.0,4350000.0,4351000.0,218.14033695,950504251.78192
2026-01-02 09:45:00,4352000.0,4361000.0,4351000.0,4358000.0,276.18284373,1202594833.78507
2026-01-02 10:00:00,4358000.0,4362000.0,4352000.0,4360000.0,194.96480257,849398898.52746
2026-01-02 10:15:00,4359000.0,4360000.0,4351000.0,4351000.0,151.15561234,658088459.38275
2026-01-02 10:30:00,4351000.0,4355000.0,4350000.0,4350000.0,144.13985899,627347232.14092
2026-01-02 10:45:00,4350000.0,4355000.0,4350000.0,4355000.0,139.22606534,605879667.79997
2026-01-02 11:00:00,4354000.0,4356000.0,4352000.0,4353000.0,247.08196834,1075675081.76322
2026-01-02 11:15:00,4354000.0,4355000.0,4344000.0,4345000.0,321.19517539,1397183630.41945
2026-01-02 11:30:00,4345000.0,4352000.0,4344000.0,4349000.0,123.15212962,535616769.72042
2026-01-02 11:45:00,4349000.0,4360000.0,4348000.0,4353000.0,105.71375644,460217435.54331
2026-01-02 12:00:00,4355000.0,4379000.0,4349000.0,4377000.0,390.0972219,1702960959.5574
2026-01-02 12:15:00,4375000.0,4379000.0,4369000.0,4372000.0,324.00283272,1416714391.33851
2026-01-02 12:30:00,4371000.0,4398000.0,4370000.0,4385000.0,557.85612173,2446077242.14485
2026-01-02 12:45:00,4386000.0,4395000.0,4380000.0,4384000.0,426.78481246,1873549789.89508
2026-01-02 13:00:00,4384000.0,4389000.0,4379000.0,4380000.0,203.9681374,894298667.97828
2026-01-02 13:15:00,4379000.0,4381000.0,4370000.0,4372000.0,276.98303849,1211894374.88964
2026-01-02 13:30:00,4372000.0,4380000.0,4372000.0,4377000.0,156.91792812,686834091.44652
2026-01-02 13:45:00,4377000.0,4380000.0,4373000.0,4373000.0,86.58567663,378923536.92138
2026-01-02 14:00:00,4374000.0,4378000.0,4371000.0,4376000.0,77.14341407,337471037.56803
2026-01-02 14:15:00,4377000.0,4379000.0,4369000.0,4371000.0,142.25677478,622179564.86011
2026-01-02 14:30:00,4371000.0,4373000.0,4368000.0,4373000.0,103.92654775,454194328.78005
2026-01-02 14:45:00,4373000.0,4384000.0,4372000.0,4384000.0,132.06750036,578248428.93344
2026-01-02 15:00:00,4384000.0,4385000.0,4376000.0,4384000.0,165.07760865,723416307.20208
2026-01-02 15:15:00,4383000.0,4392000.0,4383000.0,4391000.0,168.87939602,741045029.3796
2026-01-02 15:30:00,4392000.0,4408000.0,4385000.0,4404000.0,818.3386383,3600264330.3153
2026-01-02 15:45:00,4403000.0,4406000.0,4395000.0,4396000.0,364.35444139,1603115876.44486
2026-01-02 16:00:00,4397000.0,4402000.0,4395000.0,4400000.0,153.04138744,673317183.21935
2026-01-02 16:15:00,4401000.0,4402000.0,4390000.0,4390000.0,186.04616963,817663220.63991
