,open,high,low,close,volume,value
2025-10-19 11:00:00,163228000.0,163273000.0,163152000.0,163155000.0,16.32414596,2664425541.72161
2025-10-19 12:00:00,163160000.0,163600000.0,163090000.0,163415000.0,29.62305674,4839169186.00092
2025-10-19 13:00:00,163408000.0,163459000.0,163000000.0,163001000.0,40.90273577,6672266845.55018
2025-10-19 14:00:00,163010000.0,163100000.0,162540000.0,162650000.0,68.98348281,11233301493.73192
2025-10-19 15:00:00,162649000.0,162680000.0,162108000.0,162560000.0,55.81118865,9064764705.99726
2025-10-19 16:00:00,162566000.0,162789000.0,162490000.0,162491000.0,22.03652643,3583434589.8264
2025-10-19 17:00:00,162490000.0,162895000.0,162000000.0,162086000.0,76.73030669,12458132486.20898
2025-10-19 18:00:00,162086000.0,163712000.0,161250000.0,162821000.0,152.38943481,24731970136.7866
2025-10-19 19:00:00,162821000.0,163499000.0,162498000.0,163478000.0,68.55621634,11181378645.28251
2025-10-19 20:00:00,163450000.0,164142000.0,163446000.0,163617000.0,115.05478287,18850426912.72325
2025-10-19 21:00:00,163618000.0,163709000.0,163198000.0,163461000.0,48.41375936,7911091569.98738
2025-10-19 22:00:00,163443000.0,164142000.0,163186000.0,164050000.0,88.35285919,14462297035.63621
2025-10-19 23:00:00,164064000.0,164181000.0,163633000.0,164007000.0,89.46410939,14666082412.57486
2025-10-20 00:00:00,164007000.0,164604000.0,164007000.0,164464000.0,56.61743268,9304345058.36399
2025-10-20 01:00:00,164470000.0,164987000.0,164151000.0,164682000.0,50.44383997,8303637480.08837
2025-10-20 02:00:00,164765000.0,165750000.0,164682000.0,165470000.0,71.57972976,11831247764.85704
2025-10-20 03:00:00,165469000.0,165924000.0,165336000.0,165811000.0,32.11617803,5323398662.8853
2025-10-20 04:00:00,165885000.0,165885000.0,164995000.0,165119000.0,22.7894492,3767307177.35076
2025-10-20 05:00:00,165120000.0,165384000.0,164982000.0,165000000.0,25.22903178,4165399272.96867
2025-10-20 06:00:00,165044000.0,165141000.0,164639000.0,165099000.0,43.94633051,7247793465.22131
2025-10-20 07:00:00,165099000.0,165996000.0,165001000.0,165644000.0,80.96999364,13414740994.75249
2025-10-20 08:00:00,165644000.0,165644000.0,164658000.0,164806000.0,76.68597927,12661650840.79465
2025-10-20 09:00:00,164806000.0,164882000.0,163398000.0,164347000.0,121.11312747,19856833608.57895
2025-10-20 10:00:00,164347000.0,164500000.0,164000000.0,164302000.0,47.6829855,7831433776.93769
2025-10-20 11:00:00,164346000.0,165243000.0,164000000.0,165033000.0,88.66247552,14606173620.75238
2025-10-20 12:00:00,165033000.0,166648000.0,164646000.0,166440000.0,135.84954458,22529397941.53691
2025-10-20 13:00:00,166495000.0,166801000.0,165939000.0,166230000.0,136.72802468,22745434679.10961
2025-10-20 14:00:00,166230000.0,166870000.0,166063000.0,166867000.0,85.83363522,14290715445.79265
2025-10-20 15:00:00,166867000.0,167468000.0,166866000.0,167409000.0,126.8221797,21200517300.15861
2025-10-20 16:00:00,167410000.0,167434000.0,166429000.0,166683000.0,99.3596356,16583835539.68438
2025-10-20 17:00:00,166683000.0,167047000.0,166150000.0,166605000.0,68.54492381,11420395215.64766
2025-10-20 18:00:00,166617000.0,166623000.0,166104000.0,166310000.0,35.37956685,5883797988.61382
2025-10-20 19:00:00,166310000.0,166593000.0,166115000.0,166135000.0,44.30853926,7371581629.4585
2025-10-20 20:00:00,166116000.0,166377000.0,165860000.0,166294000.0,51.45526095,8543741842.00834
2025-10-20 21:00:00,166294000.0,166688000.0,166129000.0,166280000.0,45.02087741,7491070061.08704
2025-10-20 22:00:00,166270000.0,166650000.0,166000000.0,166593000.0,42.73163018,7104379828.1461
2025-10-20 23:00:00,166640000.0,166766000.0,166034000.0,166690000.0,47.0930392,7838287925.71398
2025-10-21 00:00:00,166690000.0,167013000.0,166371000.0,166500000.0,44.80750162,7471192805.20497
2025-10-21 01:00:00,166501000.0,166950000.0,165800000.0,166505000.0,50.12757657,8334082902.48858
2025-10-21 02:00:00,166500000.0,166929000.0,165500000.0,165866000.0,36.95805068,6134410130.75517
2025-10-21 03:00:00,165977000.0,166689000.0,165854000.0,166545000.0,13.03272837,2167895833.65687
