,open,high,low,close,volume,value
2026-01-02 09:15:00,183700.0,184000.0,183600.0,183600.0,2330.18515645,428194966.516519
2026-01-02 09:30:00,183800.0,184300.0,183400.0,183700.0,2326.10001344,427724455.204862
2026-01-02 09:45:00,183500.0,184000.0,183300.0,183800.0,2464.78645275,452379239.070564
2026-01-02 10:00:00,183800.0,184000.0,183500.0,183600.0,1657.21698119,304417542.163199
2026-01-02 10:15:00,183600.0,183700.0,183100.0,183200.0,1876.26239432,344018087.089894
2026-01-02 10:30:00,183300.0,183400.0,183000.0,183200.0,2632.11071181,482079983.430474
2026-01-02 10:45:00,183100.0,183200.0,183000.0,183000.0,1993.95551897,365058479.357787
2026-01-02 11:00:00,183100.0,183100.0,182800.0,182900.0,3034.4558997,555041574.297543
2026-01-02 11:15:00,182900.0,183000.0,182700.0,182900.0,2336.05399772,427222846.860924
2026-01-02 11:30:00,182900.0,183300.0,182900.0,183200.0,1142.1260051,209097496.457201
2026-01-02 11:45:00,183200.0,183800.0,183100.0,183600.0,2255.03767864,413878609.554081
2026-01-02 12:00:00,183500.0,185000.0,183400.0,184700.0,6885.14526874,1268302852.778215
2026-01-02 12:15:00,184800.0,184800.0,184300.0,184400.0,2644.47144774,488058422.838155
2026-01-02 12:30:00,184400.0,185600.0,184400.0,185300.0,6807.8356599,1259986481.136835
2026-01-02 12:45:00,185300.0,185400.0,184800.0,184900.0,5984.96420698,1108217627.814432
2026-01-02 13:00:00,185000.0,185200.0,184600.0,184700.0,2400.13824492,443845727.646064
2026-01-02 13:15:00,184700.0,184700.0,184200.0,184300.0,2051.84855659,378402495.424474
2026-01-02 13:30:00,184400.0,184700.0,184300.0,184600.0,1714.59842052,316389352.967884
2026-01-02 13:45:00,184500.0,184600.0,184300.0,184400.0,1438.79513672,265365092.931289
2026-01-02 14:00:00,184400.0,184500.0,184200.0,184400.0,1185.71559299,218579484.181079
2026-01-02 14:15:00,184400.0,184600.0,184000.0,184000.0,1270.51761974,234096166.858064
2026-01-02 14:30:00,184000.0,184600.0,184000.0,184500.0,943.77161117,173779949.044419
2026-01-02 14:45:00,184600.0,184900.0,184300.0,184900.0,1307.4845558,241421816.131485
2026-01-02 15:00:00,184900.0,185000.0,184700.0,184800.0,1588.44754476,293629890.228604
2026-01-02 15:15:00,184800.0,185200.0,184800.0,185100.0,1778.67681973,328914472.187285
2026-01-02 15:30:00,185200.0,185300.0,184800.0,185100.0,3185.15836901,589686464.470902
2026-01-02 15:45:00,185100.0,185200.0,184700.0,184900.0,1619.0281379,299395631.047308
2026-01-02 16:00:00,184900.0,185200.0,184800.0,185100.0,1341.8611547,248202915.432363
2026-01-02 16:15:00,185100.0,185100.0,184500.0,184500.0,2881.78619418,532711152.457561
2026-01-02 16:30:00,184500.0,184600.0,184000.0,184200.0,3932.99401308,724608180.878661
2026-01-02 16:45:00,184200.0,184600.0,184200.0,184500.0,1490.69392628,274866689.62679
2026-01-02 17:00:00,184500.0,185000.0,184400.0,185000.0,1980.6595275,365862106.432747
2026-01-02 17:15:00,185000.0,185200.0,184800.0,185100.0,1609.96040769,297925834.256223
2026-01-02 17:30:00,185100.0,185600.0,185000.0,185500.0,3371.99534573,625000356.036849
2026-01-02 17:45:00,185500.0,185700.0,185400.0,185600.0,1965.2758289,364612694.940217
2026-01-02 18:00:00,185600.0,187400.0,185500.0,187000.0,8283.47485579,1543972846.040824
2026-01-02 18:15:00,187000.0,187000.0,186400.0,186400.0,2564.66878699,478564266.336462
2026-01-02 18:30:00,186500.0,186700.0,186300.0,186700.0,2062.64992118,384753427.658032
2026-01-02 18:45:00,186700.0,188300.0,186700.0,187700.0,10549.76799225,1980244209.680356
2026-01-02 19:00:00,187800.0,188500.0,187600.0,188000.0,8298.60593503,1560167549.757796
2026-01-02 19:15:00,187800.0,188000.0,187000.0,187100.0,4878.31188559,914816235.714624
2026-01-02 19:30:00,187000.0,187500.0,187000.0,187300.0,3947.50889482,739075580.615469
2026-01-02 19:45:00,187400.0,187500.0,187000.0,187100.0,2745.16834872,514058269.157561
2026-01-02 20:00:00,187100.0,187200.0,186600.0,186700.0,3780.50416732,706295384.438573
2026-01-02 20:15:00,186700.0,186800.0,186200.0,186300.0,3615.36881225,674219441.594139
2026-01-02 20:30:00,186200.0,186500.0,186000.0,186000.0,3030.79587966,564334880.808065
2026-01-02 20:45:00,186000.0,186200.0,185800.0,186200.0,2398.17165018,446096485.478996
2026-01-02 21:00:00,186100.0,186200.0,185800.0,186000.0,3487.3718063,648730580.0063
2026-01-02 21:15:00,186100.0,186300.0,185700.0,185800.0,1312.82805455,244105166.219334
2026-01-02 21:30:00,185900.0,186700.0,185800.0,186700.0,3661.23201867,682534990.495774
2026-01-02 21:45:00,186700.0,186800.0,186500.0,186600.0,2075.82839789,387395467.179746
2026-01-02 22:00:00,186500.0,186600.0,186300.0,186500.0,930.95715518,173595585.681206
